PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"17689268","Human cortical representations for reaching: mirror neurons for execution, observation, and imagery","Filimon F, Nelson JD, Hagler DJ, Sereno MI.","Neuroimage. 2007 Oct 1;37(4):1315-28. doi: 10.1016/j.neuroimage.2007.06.008. Epub 2007 Jun 18.","Filimon F","Neuroimage","2007","2007/08/11","PMC2045689","NIHMS31092","10.1016/j.neuroimage.2007.06.008"
"17182773","Neural correlates of vibrotactile working memory in the human brain","Preuschhof C, Heekeren HR, Taskin B, Schubert T, Villringer A.","J Neurosci. 2006 Dec 20;26(51):13231-9. doi: 10.1523/JNEUROSCI.2767-06.2006.","Preuschhof C","J Neurosci","2006","2006/12/22","PMC6675015","","10.1523/JNEUROSCI.2767-06.2006"
"16738235","Charting the lower superior temporal region, a new motion-sensitive region in monkey superior temporal sulcus","Nelissen K, Vanduffel W, Orban GA.","J Neurosci. 2006 May 31;26(22):5929-47. doi: 10.1523/JNEUROSCI.0824-06.2006.","Nelissen K","J Neurosci","2006","2006/06/02","PMC6675228","","10.1523/JNEUROSCI.0824-06.2006"
"16481198","Developing functional magnetic resonance imaging techniques for alert macaque monkeys","Gamlin PD, Ward MK, Bolding MS, Grossmann JK, Twieg DB.","Methods. 2006 Mar;38(3):210-20. doi: 10.1016/j.ymeth.2005.08.004.","Gamlin PD","Methods","2006","2006/02/17","","","10.1016/j.ymeth.2005.08.004"
"16466679","Information processing in human parieto-frontal circuits during goal-directed bimanual movements","Wenderoth N, Toni I, Bedeleem S, Debaere F, Swinnen SP.","Neuroimage. 2006 May 15;31(1):264-78. doi: 10.1016/j.neuroimage.2005.11.033. Epub 2006 Feb 7.","Wenderoth N","Neuroimage","2006","2006/02/10","","","10.1016/j.neuroimage.2005.11.033"
"16456083","A cortical region consisting entirely of face-selective cells","Tsao DY, Freiwald WA, Tootell RB, Livingstone MS.","Science. 2006 Feb 3;311(5761):670-4. doi: 10.1126/science.1119983.","Tsao DY","Science","2006","2006/02/04","PMC2678572","NIHMS86939","10.1126/science.1119983"
"16011542","The functional organization of the intraparietal sulcus in humans and monkeys","Grefkes C, Fink GR.","J Anat. 2005 Jul;207(1):3-17. doi: 10.1111/j.1469-7580.2005.00426.x.","Grefkes C","J Anat","2005","2005/07/14","PMC1571496","","10.1111/j.1469-7580.2005.00426.x"
"15589113","Human medial intraparietal cortex subserves visuomotor coordinate transformation","Grefkes C, Ritzl A, Zilles K, Fink GR.","Neuroimage. 2004 Dec;23(4):1494-506. doi: 10.1016/j.neuroimage.2004.08.031.","Grefkes C","Neuroimage","2004","2004/12/14","","","10.1016/j.neuroimage.2004.08.031"
"15014131","The processing of visual shape in the cerebral cortex of human and nonhuman primates: a functional magnetic resonance imaging study","Denys K, Vanduffel W, Fize D, Nelissen K, Peuskens H, Van Essen D, Orban GA.","J Neurosci. 2004 Mar 10;24(10):2551-65. doi: 10.1523/JNEUROSCI.3569-03.2004.","Denys K","J Neurosci","2004","2004/03/12","PMC6729498","","10.1523/JNEUROSCI.3569-03.2004"
"12925854","Faces and objects in macaque cerebral cortex","Tsao DY, Freiwald WA, Knutsen TA, Mandeville JB, Tootell RB.","Nat Neurosci. 2003 Sep;6(9):989-95. doi: 10.1038/nn1111.","Tsao DY","Nat Neurosci","2003","2003/08/20","PMC8117179","HHMIMS1699376","10.1038/nn1111"
"11600661","Human cortical activity correlates with stereoscopic depth perception","Backus BT, Fleet DJ, Parker AJ, Heeger DJ.","J Neurophysiol. 2001 Oct;86(4):2054-68. doi: 10.1152/jn.2001.86.4.2054.","Backus BT","J Neurophysiol","2001","2001/10/16","","","10.1152/jn.2001.86.4.2054"
"9249955","Hand preference in infant rhesus macaques (Macaca mulatta)","Westergaard GC, Champoux M, Suomi SJ.","Child Dev. 1997 Jun;68(3):387-93. doi: 10.1111/j.1467-8624.1997.tb01946.x.","Westergaard GC","Child Dev","1997","1997/06/01","","","10.1111/j.1467-8624.1997.tb01946.x"
