PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"17689268","Human cortical representations for reaching: mirror neurons for execution, observation, and imagery","Filimon F, Nelson JD, Hagler DJ, Sereno MI.","Neuroimage. 2007 Oct 1;37(4):1315-28. doi: 10.1016/j.neuroimage.2007.06.008. Epub 2007 Jun 18.","Filimon F","Neuroimage","2007","2007/08/11","PMC2045689","NIHMS31092","10.1016/j.neuroimage.2007.06.008"
"17331220","Differential cortical activity for precision and whole-hand visually guided grasping in humans","Begliomini C, Wall MB, Smith AT, Castiello U.","Eur J Neurosci. 2007 Feb;25(4):1245-52. doi: 10.1111/j.1460-9568.2007.05365.x.","Begliomini C","Eur J Neurosci","2007","2007/03/03","","","10.1111/j.1460-9568.2007.05365.x"
"16481198","Developing functional magnetic resonance imaging techniques for alert macaque monkeys","Gamlin PD, Ward MK, Bolding MS, Grossmann JK, Twieg DB.","Methods. 2006 Mar;38(3):210-20. doi: 10.1016/j.ymeth.2005.08.004.","Gamlin PD","Methods","2006","2006/02/17","","","10.1016/j.ymeth.2005.08.004"
"16466679","Information processing in human parieto-frontal circuits during goal-directed bimanual movements","Wenderoth N, Toni I, Bedeleem S, Debaere F, Swinnen SP.","Neuroimage. 2006 May 15;31(1):264-78. doi: 10.1016/j.neuroimage.2005.11.033. Epub 2006 Feb 7.","Wenderoth N","Neuroimage","2006","2006/02/10","","","10.1016/j.neuroimage.2005.11.033"
"16456083","A cortical region consisting entirely of face-selective cells","Tsao DY, Freiwald WA, Tootell RB, Livingstone MS.","Science. 2006 Feb 3;311(5761):670-4. doi: 10.1126/science.1119983.","Tsao DY","Science","2006","2006/02/04","PMC2678572","NIHMS86939","10.1126/science.1119983"
"16081313","Symmetry perception in humans and macaques","Beck DM, Pinsk MA, Kastner S.","Trends Cogn Sci. 2005 Sep;9(9):405-6. doi: 10.1016/j.tics.2005.07.002.","Beck DM","Trends Cogn Sci","2005","2005/08/06","","","10.1016/j.tics.2005.07.002"
"15820646","Cortical topography of human anterior intraparietal cortex active during visually guided grasping","Frey SH, Vinton D, Norlund R, Grafton ST.","Brain Res Cogn Brain Res. 2005 May;23(2-3):397-405. doi: 10.1016/j.cogbrainres.2004.11.010. Epub 2005 Jan 22.","Frey SH","Brain Res Cogn Brain Res","2005","2005/04/12","","","10.1016/j.cogbrainres.2004.11.010"
"15589113","Human medial intraparietal cortex subserves visuomotor coordinate transformation","Grefkes C, Ritzl A, Zilles K, Fink GR.","Neuroimage. 2004 Dec;23(4):1494-506. doi: 10.1016/j.neuroimage.2004.08.031.","Grefkes C","Neuroimage","2004","2004/12/14","","","10.1016/j.neuroimage.2004.08.031"
"14518508","Unity from duality","Doty RW.","Acta Neurobiol Exp (Wars). 2003;63(3):163-70.","Doty RW","Acta Neurobiol Exp (Wars)","2003","2003/10/02","","",""
"12925854","Faces and objects in macaque cerebral cortex","Tsao DY, Freiwald WA, Knutsen TA, Mandeville JB, Tootell RB.","Nat Neurosci. 2003 Sep;6(9):989-95. doi: 10.1038/nn1111.","Tsao DY","Nat Neurosci","2003","2003/08/20","PMC8117179","HHMIMS1699376","10.1038/nn1111"
"12895427","Stereopsis activates V3A and caudal intraparietal areas in macaques and humans","Tsao DY, Vanduffel W, Sasaki Y, Fize D, Knutsen TA, Mandeville JB, Wald LL, Dale AM, Rosen BR, Van Essen DC, Livingstone MS, Orban GA, Tootell RB.","Neuron. 2003 Jul 31;39(3):555-68. doi: 10.1016/s0896-6273(03)00459-8.","Tsao DY","Neuron","2003","2003/08/05","","","10.1016/s0896-6273(03)00459-8"
"12843312","Representation of umami taste in the human brain","de Araujo IE, Kringelbach ML, Rolls ET, Hobden P.","J Neurophysiol. 2003 Jul;90(1):313-9. doi: 10.1152/jn.00669.2002.","de Araujo IE","J Neurophysiol","2003","2003/07/05","","","10.1152/jn.00669.2002"
"12030817","Repeated fMRI using iron oxide contrast agent in awake, behaving macaques at 3 Tesla","Leite FP, Tsao D, Vanduffel W, Fize D, Sasaki Y, Wald LL, Dale AM, Kwong KK, Orban GA, Rosen BR, Tootell RB, Mandeville JB.","Neuroimage. 2002 Jun;16(2):283-94. doi: 10.1006/nimg.2002.1110.","Leite FP","Neuroimage","2002","2002/05/29","","","10.1006/nimg.2002.1110"
"11600661","Human cortical activity correlates with stereoscopic depth perception","Backus BT, Fleet DJ, Parker AJ, Heeger DJ.","J Neurophysiol. 2001 Oct;86(4):2054-68. doi: 10.1152/jn.2001.86.4.2054.","Backus BT","J Neurophysiol","2001","2001/10/16","","","10.1152/jn.2001.86.4.2054"
"9249955","Hand preference in infant rhesus macaques (Macaca mulatta)","Westergaard GC, Champoux M, Suomi SJ.","Child Dev. 1997 Jun;68(3):387-93. doi: 10.1111/j.1467-8624.1997.tb01946.x.","Westergaard GC","Child Dev","1997","1997/06/01","","","10.1111/j.1467-8624.1997.tb01946.x"
