PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"22592304","Adaptation to heading direction dissociates the roles of human MST and V6 in the processing of optic flow","Cardin V, Hemsworth L, Smith AT.","J Neurophysiol. 2012 Aug 1;108(3):794-801. doi: 10.1152/jn.00002.2012. Epub 2012 May 16.","Cardin V","J Neurophysiol","2012","2012/05/18","PMC3424094","","10.1152/jn.00002.2012"
"22438275","Resting-state networks show dynamic functional connectivity in awake humans and anesthetized macaques","Hutchison RM, Womelsdorf T, Gati JS, Everling S, Menon RS.","Hum Brain Mapp. 2013 Sep;34(9):2154-77. doi: 10.1002/hbm.22058. Epub 2012 Mar 22.","Hutchison RM","Hum Brain Mapp","2013","2012/03/23","PMC6870538","","10.1002/hbm.22058"
"22325210","Behavioral and anatomical consequences of early versus late symbol training in macaques","Srihasam K, Mandeville JB, Morocz IA, Sullivan KJ, Livingstone MS.","Neuron. 2012 Feb 9;73(3):608-19. doi: 10.1016/j.neuron.2011.12.022.","Srihasam K","Neuron","2012","2012/02/14","PMC3278713","NIHMS350210","10.1016/j.neuron.2011.12.022"
"21483719","The ""parahippocampal place area"" responds preferentially to high spatial frequencies in humans and monkeys","Rajimehr R, Devaney KJ, Bilenko NY, Young JC, Tootell RB.","PLoS Biol. 2011 Apr;9(4):e1000608. doi: 10.1371/journal.pbio.1000608. Epub 2011 Apr 5.","Rajimehr R","PLoS Biol","2011","2011/04/13","PMC3071373","","10.1371/journal.pbio.1000608"
"21411650","Diffusion-weighted imaging tractography-based parcellation of the human parietal cortex and comparison with human and macaque resting-state functional connectivity","Mars RB, Jbabdi S, Sallet J, O'Reilly JX, Croxson PL, Olivier E, Noonan MP, Bergmann C, Mitchell AS, Baxter MG, Behrens TE, Johansen-Berg H, Tomassini V, Miller KL, Rushworth MF.","J Neurosci. 2011 Mar 16;31(11):4087-100. doi: 10.1523/JNEUROSCI.5102-10.2011.","Mars RB","J Neurosci","2011","2011/03/18","PMC3091022","UKMS34710","10.1523/JNEUROSCI.5102-10.2011"
"20538772","Surface-based information mapping reveals crossmodal vision-action representations in human parietal and occipitotemporal cortex","Oosterhof NN, Wiggett AJ, Diedrichsen J, Tipper SP, Downing PE.","J Neurophysiol. 2010 Aug;104(2):1077-89. doi: 10.1152/jn.00326.2010. Epub 2010 Jun 10.","Oosterhof NN","J Neurophysiol","2010","2010/06/12","PMC2934920","","10.1152/jn.00326.2010"
"20173093","Topographic organization of macaque area LIP","Patel GH, Shulman GL, Baker JT, Akbudak E, Snyder AZ, Snyder LH, Corbetta M.","Proc Natl Acad Sci U S A. 2010 Mar 9;107(10):4728-33. doi: 10.1073/pnas.0908092107. Epub 2010 Feb 19.","Patel GH","Proc Natl Acad Sci U S A","2010","2010/02/23","PMC2842044","","10.1073/pnas.0908092107"
"18416684","Feedforward and recurrent processing in scene segmentation: electroencephalography and functional magnetic resonance imaging","Scholte HS, Jolij J, Fahrenfort JJ, Lamme VA.","J Cogn Neurosci. 2008 Nov;20(11):2097-109. doi: 10.1162/jocn.2008.20142.","Scholte HS","J Cogn Neurosci","2008","2008/04/18","","","10.1162/jocn.2008.20142"
"18375769","Perception of emotional expressions is independent of face selectivity in monkey inferior temporal cortex","Hadj-Bouziane F, Bell AH, Knusten TA, Ungerleider LG, Tootell RB.","Proc Natl Acad Sci U S A. 2008 Apr 8;105(14):5591-6. doi: 10.1073/pnas.0800489105. Epub 2008 Mar 28.","Hadj-Bouziane F","Proc Natl Acad Sci U S A","2008","2008/04/01","PMC2291084","","10.1073/pnas.0800489105"
"17896395","MRI of spontaneous fluctuations after acute cerebral ischemia in nonhuman primates","Liu Y, D'Arceuil H, He J, Duggan M, Gonzalez G, Pryor J, de Crespigny A.","J Magn Reson Imaging. 2007 Oct;26(4):1112-6. doi: 10.1002/jmri.21131.","Liu Y","J Magn Reson Imaging","2007","2007/09/27","","","10.1002/jmri.21131"
"14754864","The parahippocampal gyrus in the baboon: anatomical, cytoarchitectonic and magnetic resonance imaging (MRI) studies","Blaizot X, Martinez-Marcos A, Arroyo-Jimenez Md Mdel M, Marcos P, Artacho-Pérula E, Muñoz M, Chavoix C, Insausti R.","Cereb Cortex. 2004 Mar;14(3):231-46. doi: 10.1093/cercor/bhg123.","Blaizot X","Cereb Cortex","2004","2004/02/03","","","10.1093/cercor/bhg123"
"12843312","Representation of umami taste in the human brain","de Araujo IE, Kringelbach ML, Rolls ET, Hobden P.","J Neurophysiol. 2003 Jul;90(1):313-9. doi: 10.1152/jn.00669.2002.","de Araujo IE","J Neurophysiol","2003","2003/07/05","","","10.1152/jn.00669.2002"
